Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code
176833,Wired Headphones,1,11.99,04/21/19 19:32,226 Madison St, Boston, MA 02215
176834,Lightning Charging Cable,1,14.95,04/15/19 20:42,193 Forest St, San Francisco, CA 94016
176835,USB-C Charging Cable,1,11.95,04/23/19 16:55,628 10th St, Boston, MA 02215
176836,USB-C Charging Cable,2,11.95,04/10/2019 14:20,857 Hickory St, Boston, MA 02215
176837,Lightning Charging Cable,1,14.95,04/10/2019 12:29,213 River St, New York City, NY 10001
176838,Lightning Charging Cable,1,14.95,04/05/2019 18:44,656 South St, New York City, NY 10001
176839,20in Monitor,1,109.99,04/10/2019 07:19,625 Willow St, Boston, MA 02215
176840,USB-C Charging Cable,1,11.95,04/02/2019 10:08,939 14th St, Austin, TX 73301
176841,AAA Batteries (4-pack),3,2.99,04/26/19 22:50,177 Highland St, San Francisco, CA 94016
176842,AA Batteries (4-pack),2,3.84,04/06/2019 23:16,532 1st St, New York City, NY 10001
176843,34in Ultrawide Monitor,1,379.99,04/21/19 11:22,733 Maple St, Atlanta, GA 30301
176844,AA Batteries (4-pack),1,3.84,04/23/19 18:48,983 Main St, Boston, MA 02215
176845,USB-C Charging Cable,1,11.95,04/15/19 14:26,925 Cedar St, San Francisco, CA 94016
176846,USB-C Charging Cable,1,11.95,04/19/19 09:03,599 10th St, New York City, NY 10001
176847,AA Batteries (4-pack),3,3.84,04/03/2019 16:00,616 9th St, Austin, TX 73301
176848,27in FHD Monitor,1,149.99,04/28/19 18:09,442 Center St, Boston, MA 02215
176849,34in Ultrawide Monitor,1,379.99,04/22/19 10:59,309 West St, San Francisco, CA 94016
176850,AA Batteries (4-pack),1,3.84,04/03/2019 12:40,520 5th St, Seattle, WA 98101
176851,AA Batteries (4-pack),1,3.84,04/09/2019 22:58,669 Dogwood St, San Francisco, CA 94016
176852,AA Batteries (4-pack),1,3.84,04/09/2019 13:58,731 Lincoln St, Portland, OR 97035
176853,AA Batteries (4-pack),1,3.84,04/24/19 11:41,858 14th St, New York City, NY 10001
176854,AA Batteries (4-pack),1,3.84,04/11/2019 22:05,460 South St, Los Angeles, CA 90001
176855,Wired Headphones,1,11.99,04/21/19 16:42,103 12th St, Los Angeles, CA 90001
176856,Lightning Charging Cable,1,14.95,04/13/19 10:59,459 8th St, San Francisco, CA 94016
176857,Bose SoundSport Headphones,1,99.99,04/30/19 07:18,418 14th St, Portland, OR 97035
176858,AAA Batteries (4-pack),1,2.99,04/16/19 13:25,669 Park St, Los Angeles, CA 90001
176859,AA Batteries (4-pack),1,3.84,04/15/19 10:53,525 Adams St, New York City, NY 10001
176860,USB-C Charging Cable,1,11.95,04/04/2019 11:00,420 Hill St, San Francisco, CA 94016
176861,Bose SoundSport Headphones,1,99.99,04/14/19 13:01,370 9th St, Los Angeles, CA 90001
176862,AAA Batteries (4-pack),1,2.99,04/29/19 11:37,267 Willow St, San Francisco, CA 94016
176863,27in FHD Monitor,1,149.99,04/19/19 17:18,64 Maple St, New York City, NY 10001
176864,AAA Batteries (4-pack),2,2.99,04/02/2019 15:47,453 Meadow St, San Francisco, CA 94016
176865,AA Batteries (4-pack),1,3.84,04/18/19 14:28,952 Washington St, New York City, NY 10001
176866,ThinkPad Laptop,1,999.99,04/02/2019 11:42,338 West St, New York City, NY 10001
176867,AAA Batteries (4-pack),1,2.99,04/25/19 21:00,483 Washington St, San Francisco, CA 94016
176868,20in Monitor,1,109.99,04/05/2019 07:37,213 Highland St, Boston, MA 02215
176869,Apple Airpods Headphones,1,150,04/23/19 18:33,861 2nd St, Seattle, WA 98101
176870,AAA Batteries (4-pack),3,2.99,04/05/2019 18:38,964 Park St, New York City, NY 10001
176871,AA Batteries (4-pack),1,3.84,04/29/19 20:02,489 9th St, Dallas, TX 75001
176872,AA Batteries (4-pack),1,3.84,04/15/19 12:17,678 Madison St, Los Angeles, CA 90001
176873,AA Batteries (4-pack),1,3.84,04/06/2019 05:26,532 Spruce St, Los Angeles, CA 90001
176874,AAA Batteries (4-pack),1,2.99,04/15/19 11:04,325 Pine St, New York City, NY 10001
176875,27in 4K Gaming Monitor,1,389.99,04/23/19 19:26,727 Forest St, San Francisco, CA 94016
176876,Bose SoundSport Headphones,1,99.99,04/23/19 21:15,263 Hickory St, Boston, MA 02215
176877,Lightning Charging Cable,1,14.95,04/10/2019 15:48,289 4th St, San Francisco, CA 94016
176878,ThinkPad Laptop,1,999.99,04/13/19 09:15,161 Highland St, San Francisco, CA 94016
176879,Flatscreen TV,1,300,04/13/19 14:15,370 Sunset St, Portland, ME 04101
176880,27in FHD Monitor,1,149.99,04/04/2019 08:36,691 River St, New York City, NY 10001
176881,Wired Headphones,1,11.99,04/22/19 20:59,157 Sunset St, San Francisco, CA 94016
176882,Wired Headphones,1,11.99,04/24/19 20:16,929 Main St, Boston, MA 02215
176883,Wired Headphones,2,11.99,04/15/19 09:24,344 Dogwood St, New York City, NY 10001
176884,USB-C Charging Cable,1,11.95,04/11/2019 09:04,813 Highland St, San Francisco, CA 94016
176885,34in Ultrawide Monitor,1,379.99,04/22/19 21:26,582 River St, Boston, MA 02215
176886,Flatscreen TV,1,300,04/19/19 20:44,410 8th St, San Francisco, CA 94016
176887,AAA Batteries (4-pack),1,2.99,04/01/2019 12:59,591 4th St, Boston, MA 02215
176888,Wired Headphones,1,11.99,04/15/19 13:57,608 5th St, New York City, NY 10001
176889,AAA Batteries (4-pack),1,2.99,04/17/19 21:22,837 Madison St, Boston, MA 02215
176890,USB-C Charging Cable,1,11.95,04/25/19 17:35,950 8th St, Austin, TX 73301
176891,AAA Batteries (4-pack),1,2.99,04/07/2019 11:52,323 Ridge St, Portland, OR 97035
176892,AAA Batteries (4-pack),1,2.99,04/12/2019 22:50,165 Meadow St, Boston, MA 02215
176893,AAA Batteries (4-pack),1,2.99,04/23/19 14:01,794 Dogwood St, Seattle, WA 98101
176894,Flatscreen TV,1,300,04/13/19 17:23,589 Park St, San Francisco, CA 94016
176895,Apple Airpods Headphones,1,150,04/24/19 08:44,286 6th St, Boston, MA 02215
176896,AAA Batteries (4-pack),2,2.99,04/24/19 17:41,77 Johnson St, Dallas, TX 75001
176897,Apple Airpods Headphones,1,150,04/02/2019 18:12,941 Walnut St, San Francisco, CA 94016
236670,Wired Headphones,2,11.99,08/31/19 22:21,359 Spruce St, Seattle, WA 98101
236671,Bose SoundSport Headphones,1,99.99,08/15/19 15:11,492 Ridge St, Dallas, TX 75001
236672,iPhone,1,700,08/06/2019 14:40,149 7th St, Portland, OR 97035
236673,AA Batteries (4-pack),2,3.84,08/29/19 20:59,631 2nd St, Los Angeles, CA 90001
236674,AA Batteries (4-pack),2,3.84,08/15/19 19:53,736 14th St, New York City, NY 10001
236675,Wired Headphones,1,11.99,08/02/2019 23:54,470 Hill St, San Francisco, CA 94016
236676,34in Ultrawide Monitor,1,379.99,08/04/2019 19:52,470 Cherry St, Los Angeles, CA 90001
236677,20in Monitor,1,109.99,08/13/19 07:16,918 6th St, San Francisco, CA 94016
236678,Wired Headphones,1,11.99,08/25/19 20:11,58 9th St, San Francisco, CA 94016
236679,Macbook Pro Laptop,1,1700,08/07/2019 15:43,239 Spruce St, Los Angeles, CA 90001
236680,LG Washing Machine,1,600,08/09/2019 19:38,967 Willow St, San Francisco, CA 94016
236681,AA Batteries (4-pack),1,3.84,08/26/19 20:52,295 1st St, Boston, MA 02215
236682,AA Batteries (4-pack),1,3.84,08/19/19 12:40,118 Johnson St, Portland, OR 97035
236683,27in FHD Monitor,1,149.99,08/31/19 15:47,196 West St, Dallas, TX 75001
236684,Lightning Charging Cable,1,14.95,08/09/2019 16:50,669 12th St, New York City, NY 10001
236685,Apple Airpods Headphones,1,150,08/23/19 19:29,238 Highland St, Atlanta, GA 30301
236686,AAA Batteries (4-pack),1,2.99,08/15/19 19:13,766 Maple St, Dallas, TX 75001
236687,USB-C Charging Cable,1,11.95,08/23/19 12:54,668 Meadow St, New York City, NY 10001
236688,34in Ultrawide Monitor,1,379.99,08/08/2019 16:06,821 7th St, Los Angeles, CA 90001
236689,AAA Batteries (4-pack),1,2.99,08/21/19 10:55,13 Cedar St, San Francisco, CA 94016
236690,AAA Batteries (4-pack),1,2.99,08/08/2019 12:00,139 River St, San Francisco, CA 94016
236691,USB-C Charging Cable,1,11.95,08/23/19 07:34,916 Meadow St, Boston, MA 02215
236692,USB-C Charging Cable,1,11.95,08/20/19 13:26,567 Center St, San Francisco, CA 94016
236693,27in 4K Gaming Monitor,1,389.99,08/12/2019 21:57,173 West St, Portland, OR 97035
236694,Apple Airpods Headphones,1,150,08/14/19 23:45,854 Sunset St, New York City, NY 10001
236695,Bose SoundSport Headphones,1,99.99,08/04/2019 19:06,905 Pine St, San Francisco, CA 94016
236696,Lightning Charging Cable,1,14.95,08/21/19 00:48,530 Church St, New York City, NY 10001
236697,AA Batteries (4-pack),1,3.84,08/25/19 23:13,246 Willow St, San Francisco, CA 94016
236698,Wired Headphones,1,11.99,08/07/2019 13:40,526 Chestnut St, Dallas, TX 75001
236699,AA Batteries (4-pack),2,3.84,08/20/19 21:07,763 Hill St, Atlanta, GA 30301
236700,Wired Headphones,1,11.99,08/09/2019 08:55,534 North St, Los Angeles, CA 90001
236701,Apple Airpods Headphones,1,150,08/06/2019 10:36,518 Main St, San Francisco, CA 94016
236702,ThinkPad Laptop,1,999.99,08/23/19 11:10,615 11th St, Dallas, TX 75001
236703,Bose SoundSport Headphones,1,99.99,08/08/2019 06:09,861 Adams St, Atlanta, GA 30301
236704,Flatscreen TV,1,300,08/11/2019 08:52,415 Ridge St, San Francisco, CA 94016
236705,AA Batteries (4-pack),3,3.84,08/11/2019 22:21,27 North St, Austin, TX 73301
236706,Google Phone,1,600,08/14/19 14:19,621 North St, San Francisco, CA 94016
236707,AA Batteries (4-pack),2,3.84,08/14/19 14:06,306 West St, Los Angeles, CA 90001
236708,Apple Airpods Headphones,1,150,08/27/19 14:00,353 Madison St, San Francisco, CA 94016
236709,iPhone,1,700,08/04/2019 09:00,869 Jackson St, San Francisco, CA 94016
236710,Macbook Pro Laptop,1,1700,08/04/2019 02:46,654 Chestnut St, Austin, TX 73301
236711,Macbook Pro Laptop,1,1700,08/28/19 17:28,627 Lincoln St, Dallas, TX 75001
236712,AA Batteries (4-pack),2,3.84,08/30/19 07:14,548 Jefferson St, Boston, MA 02215
236713,27in FHD Monitor,1,149.99,08/05/2019 20:00,852 8th St, San Francisco, CA 94016
236714,27in 4K Gaming Monitor,1,389.99,08/30/19 09:07,194 Dogwood St, Atlanta, GA 30301
236715,27in 4K Gaming Monitor,1,389.99,08/23/19 11:20,628 Jefferson St, Portland, OR 97035
236716,AA Batteries (4-pack),2,3.84,08/17/19 20:12,84 Cedar St, San Francisco, CA 94016
236716,USB-C Charging Cable,1,11.95,08/17/19 20:12,84 Cedar St, San Francisco, CA 94016
236717,Google Phone,1,600,08/11/2019 12:26,394 12th St, Atlanta, GA 30301
236718,Apple Airpods Headphones,1,150,08/10/2019 13:48,499 7th St, San Francisco, CA 94016
236719,AAA Batteries (4-pack),1,2.99,08/05/2019 12:09,948 2nd St, Atlanta, GA 30301
236720,Apple Airpods Headphones,1,150,08/24/19 16:49,881 10th St, Dallas, TX 75001
236721,Apple Airpods Headphones,1,150,08/02/2019 12:24,198 Highland St, Seattle, WA 98101
236722,AAA Batteries (4-pack),2,2.99,08/07/2019 12:42,241 6th St, San Francisco, CA 94016
236723,Apple Airpods Headphones,1,150,08/01/2019 18:56,654 Pine St, New York City, NY 10001
236724,Apple Airpods Headphones,1,150,08/21/19 01:08,238 Hickory St, San Francisco, CA 94016
236725,AAA Batteries (4-pack),3,2.99,08/24/19 20:15,590 Lakeview St, San Francisco, CA 94016
236726,AA Batteries (4-pack),1,3.84,08/29/19 09:25,434 Church St, Boston, MA 02215
236727,USB-C Charging Cable,1,11.95,08/19/19 08:10,557 North St, New York City, NY 10001
236728,ThinkPad Laptop,1,999.99,08/10/2019 11:21,526 North St, Portland, ME 04101
236729,iPhone,1,700,08/09/2019 09:28,635 Lake St, San Francisco, CA 94016
236729,Apple Airpods Headphones,1,150,08/09/2019 09:28,635 Lake St, San Francisco, CA 94016
236730,Google Phone,1,600,08/02/2019 10:17,445 Lincoln St, New York City, NY 10001
236730,Wired Headphones,1,11.99,08/02/2019 10:17,445 Lincoln St, New York City, NY 10001
236731,AAA Batteries (4-pack),1,2.99,08/29/19 12:40,62 Center St, San Francisco, CA 94016
236732,Flatscreen TV,1,300,08/09/2019 13:35,328 North St, Dallas, TX 75001
236733,Apple Airpods Headphones,1,150,08/08/2019 10:21,467 Hill St, Dallas, TX 75001
236734,AA Batteries (4-pack),2,3.84,08/14/19 16:52,405 Chestnut St, Dallas, TX 75001
236735,Apple Airpods Headphones,1,150,08/18/19 22:08,599 North St, Boston, MA 02215
236736,Wired Headphones,1,11.99,08/03/2019 17:36,754 Chestnut St, Los Angeles, CA 90001
236737,AA Batteries (4-pack),1,3.84,08/24/19 08:51,908 Park St, San Francisco, CA 94016
236738,Flatscreen TV,1,300,08/30/19 15:07,672 7th St, New York City, NY 10001
236739,USB-C Charging Cable,1,11.95,08/31/19 12:46,949 Church St, Boston, MA 02215
236740,USB-C Charging Cable,1,11.95,08/12/2019 07:30,950 13th St, San Francisco, CA 94016
236741,USB-C Charging Cable,1,11.95,08/08/2019 12:39,26 Washington St, Boston, MA 02215
236742,Macbook Pro Laptop,1,1700,08/11/2019 01:47,701 1st St, San Francisco, CA 94016
236743,Lightning Charging Cable,1,14.95,08/27/19 12:55,826 Forest St, Los Angeles, CA 90001
236744,AAA Batteries (4-pack),1,2.99,08/09/2019 20:21,11 Wilson St, Atlanta, GA 30301
236745,AAA Batteries (4-pack),1,2.99,08/17/19 21:01,850 Ridge St, San Francisco, CA 94016
236746,AAA Batteries (4-pack),2,2.99,08/13/19 09:52,585 Spruce St, Los Angeles, CA 90001
236747,AAA Batteries (4-pack),1,2.99,08/02/2019 15:19,255 Cherry St, New York City, NY 10001
236748,Bose SoundSport Headphones,1,99.99,08/19/19 16:40,977 13th St, New York City, NY 10001
236749,AAA Batteries (4-pack),1,2.99,08/30/19 20:13,498 Johnson St, Austin, TX 73301
236750,Flatscreen TV,1,300,08/25/19 08:37,806 Ridge St, Boston, MA 02215
236751,27in 4K Gaming Monitor,1,389.99,08/03/2019 09:18,534 Washington St, Portland, ME 04101
236752,27in 4K Gaming Monitor,1,389.99,08/27/19 21:41,765 Lakeview St, Austin, TX 73301
236753,Lightning Charging Cable,1,14.95,08/18/19 19:28,501 Lakeview St, New York City, NY 10001
236754,Lightning Charging Cable,1,14.95,08/13/19 10:29,872 Ridge St, Seattle, WA 98101
236755,Wired Headphones,1,11.99,08/19/19 13:59,902 2nd St, Dallas, TX 75001
236756,AA Batteries (4-pack),1,3.84,08/31/19 18:36,444 West St, Boston, MA 02215
236757,USB-C Charging Cable,1,11.95,08/07/2019 19:28,969 Spruce St, Seattle, WA 98101
236758,Flatscreen TV,1,300,08/18/19 13:55,155 Hickory St, Los Angeles, CA 90001
236759,Bose SoundSport Headphones,1,99.99,08/27/19 12:09,848 5th St, New York City, NY 10001
236760,AA Batteries (4-pack),1,3.84,08/29/19 17:02,35 Spruce St, Boston, MA 02215
236761,27in FHD Monitor,1,149.99,08/19/19 21:43,148 Chestnut St, San Francisco, CA 94016
236762,AAA Batteries (4-pack),1,2.99,08/16/19 14:25,632 Cherry St, San Francisco, CA 94016
236763,Apple Airpods Headphones,1,150,08/06/2019 10:23,288 Lake St, Seattle, WA 98101
236764,Bose SoundSport Headphones,1,99.99,08/22/19 15:48,663 Elm St, Boston, MA 02215
236765,Wired Headphones,1,11.99,08/24/19 10:48,731 10th St, San Francisco, CA 94016
236766,Wired Headphones,1,11.99,08/19/19 17:13,287 Highland St, Seattle, WA 98101
236767,iPhone,1,700,08/09/2019 13:51,41 Adams St, Dallas, TX 75001
236768,AA Batteries (4-pack),2,3.84,08/27/19 10:21,352 1st St, Portland, OR 97035
236769,AA Batteries (4-pack),1,3.84,08/25/19 13:18,270 Cherry St, Dallas, TX 75001
236770,Wired Headphones,1,11.99,08/13/19 08:46,796 Park St, San Francisco, CA 94016
236771,Google Phone,1,600,08/07/2019 18:04,942 Elm St, Los Angeles, CA 90001
236772,Apple Airpods Headphones,1,150,08/18/19 05:31,61 Park St, Portland, OR 97035
236773,Apple Airpods Headphones,1,150,08/20/19 20:16,742 Forest St, Austin, TX 73301
236774,AAA Batteries (4-pack),2,2.99,08/13/19 15:57,634 Pine St, Austin, TX 73301
236775,AAA Batteries (4-pack),2,2.99,08/06/2019 08:25,3 Dogwood St, New York City, NY 10001
236776,Bose SoundSport Headphones,1,99.99,08/25/19 02:53,729 Washington St, New York City, NY 10001
236777,Lightning Charging Cable,1,14.95,08/29/19 13:25,61 Park St, New York City, NY 10001
236778,Wired Headphones,1,11.99,08/29/19 22:52,625 Forest St, Dallas, TX 75001
236779,27in FHD Monitor,1,149.99,08/29/19 09:31,546 9th St, San Francisco, CA 94016
236780,Lightning Charging Cable,1,14.95,08/18/19 18:50,890 2nd St, Seattle, WA 98101
236781,27in 4K Gaming Monitor,1,389.99,08/19/19 06:52,707 Wilson St, Atlanta, GA 30301
236782,USB-C Charging Cable,1,11.95,08/15/19 16:45,366 Washington St, Boston, MA 02215
236783,AA Batteries (4-pack),2,3.84,08/04/2019 10:06,350 Dogwood St, Boston, MA 02215
236784,AAA Batteries (4-pack),1,2.99,08/29/19 13:17,501 Maple St, Boston, MA 02215
236785,Apple Airpods Headphones,1,150,08/22/19 19:17,645 North St, Dallas, TX 75001
236786,Lightning Charging Cable,1,14.95,08/06/2019 08:41,307 10th St, San Francisco, CA 94016
236787,AAA Batteries (4-pack),1,2.99,08/27/19 14:06,195 Wilson St, Boston, MA 02215
236788,iPhone,1,700,08/21/19 12:09,598 13th St, Los Angeles, CA 90001
236789,Lightning Charging Cable,1,14.95,08/21/19 12:07,377 South St, San Francisco, CA 94016
236790,20in Monitor,2,109.99,08/21/19 21:28,212 Hill St, San Francisco, CA 94016
236791,27in FHD Monitor,1,149.99,08/06/2019 17:53,26 Jefferson St, Atlanta, GA 30301
236792,Wired Headphones,1,11.99,08/22/19 14:38,326 Johnson St, New York City, NY 10001
236793,USB-C Charging Cable,1,11.95,08/12/2019 12:01,961 South St, Los Angeles, CA 90001
236794,Wired Headphones,1,11.99,08/05/2019 17:14,588 Pine St, Dallas, TX 75001
236795,AA Batteries (4-pack),4,3.84,08/13/19 18:02,235 South St, Austin, TX 73301
236796,Wired Headphones,1,11.99,08/15/19 16:14,623 South St, Atlanta, GA 30301
236797,Google Phone,1,600,08/16/19 18:45,835 12th St, Los Angeles, CA 90001
236798,Lightning Charging Cable,2,14.95,08/19/19 08:59,614 7th St, Los Angeles, CA 90001
236799,Google Phone,1,600,08/01/2019 12:38,309 2nd St, San Francisco, CA 94016
236799,Wired Headphones,1,11.99,08/01/2019 12:38,309 2nd St, San Francisco, CA 94016
236800,Lightning Charging Cable,1,14.95,08/21/19 15:02,389 Highland St, Boston, MA 02215
236801,USB-C Charging Cable,1,11.95,08/24/19 00:22,43 Jackson St, Dallas, TX 75001
236802,27in 4K Gaming Monitor,1,389.99,08/01/2019 18:43,668 9th St, Los Angeles, CA 90001
236803,AA Batteries (4-pack),4,3.84,08/25/19 12:36,124 Forest St, San Francisco, CA 94016
236804,ThinkPad Laptop,1,999.99,08/06/2019 23:10,933 Center St, Los Angeles, CA 90001
236805,USB-C Charging Cable,1,11.95,08/23/19 16:27,445 10th St, New York City, NY 10001
236806,USB-C Charging Cable,1,11.95,08/06/2019 02:22,828 Madison St, Boston, MA 02215
236807,USB-C Charging Cable,1,11.95,08/27/19 20:49,962 Highland St, Seattle, WA 98101
236808,AA Batteries (4-pack),1,3.84,08/24/19 08:04,782 12th St, New York City, NY 10001
236809,Google Phone,1,600,08/01/2019 20:53,444 South St, Seattle, WA 98101
236810,Lightning Charging Cable,1,14.95,08/23/19 07:47,318 10th St, San Francisco, CA 94016
236811,Wired Headphones,1,11.99,08/04/2019 16:44,352 Cherry St, San Francisco, CA 94016
236812,Wired Headphones,1,11.99,08/25/19 19:48,970 2nd St, Los Angeles, CA 90001
236813,Lightning Charging Cable,1,14.95,08/04/2019 15:29,170 West St, Los Angeles, CA 90001
236814,AAA Batteries (4-pack),2,2.99,08/14/19 19:24,510 South St, San Francisco, CA 94016
236815,27in FHD Monitor,1,149.99,08/28/19 17:55,378 Adams St, Portland, ME 04101
236816,USB-C Charging Cable,1,11.95,08/13/19 20:45,179 Jackson St, New York City, NY 10001
236817,Wired Headphones,1,11.99,08/04/2019 17:09,21 Lake St, Boston, MA 02215
236818,Lightning Charging Cable,1,14.95,08/24/19 09:20,462 Madison St, Dallas, TX 75001
236819,Apple Airpods Headphones,1,150,08/15/19 15:37,672 1st St, San Francisco, CA 94016
236820,Lightning Charging Cable,1,14.95,08/04/2019 23:25,531 10th St, San Francisco, CA 94016
236821,AA Batteries (4-pack),2,3.84,08/07/2019 11:48,590 11th St, Seattle, WA 98101
236822,27in 4K Gaming Monitor,1,389.99,08/25/19 10:07,184 Johnson St, San Francisco, CA 94016
236823,AAA Batteries (4-pack),1,2.99,08/22/19 06:22,861 Hickory St, Los Angeles, CA 90001
236824,Wired Headphones,1,11.99,08/24/19 06:24,323 11th St, New York City, NY 10001
236825,USB-C Charging Cable,1,11.95,08/01/2019 12:51,988 West St, Los Angeles, CA 90001
236826,20in Monitor,1,109.99,08/06/2019 12:19,636 9th St, Seattle, WA 98101
236827,Lightning Charging Cable,1,14.95,08/30/19 21:25,9 Center St, Atlanta, GA 30301
